Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,none,Intel,Core2 Duo L7500,1079,10.7,123,https://cpu.userbenchmark.com/SpeedTest/6265/IntelR-CoreTM2-Duo-CPU-----L7500----160GHz
CPU,none,Intel,Pentium 4 3.06GHz,1080,10.7,552,https://cpu.userbenchmark.com/SpeedTest/614/--------------IntelR-PentiumR-4-CPU-306GHz
CPU,none,Intel,Pentium Dual T2330,1081,10.6,428,https://cpu.userbenchmark.com/SpeedTest/6733/IntelR-PentiumR-Dual--CPU--T2330----160GHz
CPU,none,Intel,Celeron N2815,1082,10.6,480,https://cpu.userbenchmark.com/SpeedTest/9736/IntelR-CeleronR-CPU--N2815----186GHz
CPU,none,Intel,U7300,1083,10.6,922,https://cpu.userbenchmark.com/SpeedTest/4246/Genuine-IntelR-CPU-----------U7300----130GHz
CPU,none,Intel,Core2 T5200,1084,10.6,190,https://cpu.userbenchmark.com/SpeedTest/11616/IntelR-CoreTM2-CPU---------T5200----160GHz
CPU,none,Intel,Core Duo T2350,1085,10.5,154,https://cpu.userbenchmark.com/SpeedTest/3830/IntelR-CoreTM-Duo-CPU------T2350----186GHz
CPU,none,Intel,T2400,1086,10.4,464,https://cpu.userbenchmark.com/SpeedTest/6584/Genuine-IntelR-CPU-----------T2400----183GHz
CPU,none,AMD,E2-2000 APU (2012 M.Za),1087,10.4,409,https://cpu.userbenchmark.com/SpeedTest/10908/AMD-E2-2000-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Pentium 4 2.60GHz,1088,10.4,73,https://cpu.userbenchmark.com/SpeedTest/5254/--------------IntelR-PentiumR-4-CPU-260GHz
CPU,none,AMD,Athlon 64 3200+,1089,10.4,636,https://cpu.userbenchmark.com/SpeedTest/7063/AMD-Athlontm-64-Processor-3200-
CPU,none,Intel,U4100,1091,10.2,566,https://cpu.userbenchmark.com/SpeedTest/10746/Genuine-IntelR-CPU-----------U4100----130GHz
CPU,none,Intel,Pentium 4 3.00GHz,1092,10.1,4383,https://cpu.userbenchmark.com/SpeedTest/440/--------------IntelR-PentiumR-4-CPU-300GHz
CPU,none,AMD,E-350D APU,1093,10.1,184,https://cpu.userbenchmark.com/SpeedTest/6589/AMD-E-350D-APU-with-Radeontm-HD-Graphics
CPU,none,AMD,E1-7010 APU (2015 M.Ca),1094,10,672,https://cpu.userbenchmark.com/SpeedTest/167591/AMD-E1-7010-APU-with-AMD-Radeon-R2-Graphics
CPU,none,Intel,T2080,1095,10,284,https://cpu.userbenchmark.com/SpeedTest/4748/Genuine-IntelR-CPU-----------T2080----173GHz
CPU,none,AMD,Turion 64 Mobile Technology ML-32,1096,9.98,18,https://cpu.userbenchmark.com/SpeedTest/10530/AMD-Turiontm-64-Mobile-Technology-ML-32
CPU,none,AMD,Athlon 64 3000+,1097,9.96,240,https://cpu.userbenchmark.com/SpeedTest/5460/AMD-Athlontm-64-Processor-3000-
CPU,none,AMD,Sempron 3600+,1098,9.89,76,https://cpu.userbenchmark.com/SpeedTest/1005/Mobile-AMD-Semprontm-Processor-3600-
CPU,none,Intel,Core2 Duo T5250,1099,9.89,494,https://cpu.userbenchmark.com/SpeedTest/5189/IntelR-CoreTM2-Duo-CPU-----T5250----150GHz
CPU,none,AMD,E-450 APU,1100,9.83,4225,https://cpu.userbenchmark.com/SpeedTest/2189/AMD-E-450-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,T2250,1101,9.83,294,https://cpu.userbenchmark.com/SpeedTest/5955/Genuine-IntelR-CPU-----------T2250----173GHz
CPU,none,AMD,E-350,1102,9.76,3007,https://cpu.userbenchmark.com/SpeedTest/5356/AMD-E-350-Processor
CPU,none,Intel,T2300,1103,9.76,559,https://cpu.userbenchmark.com/SpeedTest/2474/Genuine-IntelR-CPU-----------T2300----166GHz
CPU,none,Intel,Pentium Dual T2310,1104,9.67,241,https://cpu.userbenchmark.com/SpeedTest/2719/IntelR-PentiumR-Dual--CPU--T2310----146GHz
CPU,none,AMD,E1-2500 APU,1105,9.64,1739,https://cpu.userbenchmark.com/SpeedTest/9778/AMD-E1-2500-APU-with-RadeonTM-HD-Graphics
CPU,none,Intel,U2300,1106,9.61,177,https://cpu.userbenchmark.com/SpeedTest/2326/Genuine-IntelR-CPU-----------U2300----120GHz
CPU,none,Intel,Pentium 4 2.80GHz,1107,9.57,1043,https://cpu.userbenchmark.com/SpeedTest/3163/--------------IntelR-PentiumR-4-CPU-280GHz
CPU,none,AMD,Sempron 3400+,1108,9.35,160,https://cpu.userbenchmark.com/SpeedTest/8329/AMD-Semprontm-Processor-3400-
CPU,none,Intel,Pentium 4 2.93GHz,1109,9.26,93,https://cpu.userbenchmark.com/SpeedTest/4199/--------------IntelR-PentiumR-4-CPU-293GHz
CPU,none,Intel,Celeron 2.40GHz,1110,9.23,15,https://cpu.userbenchmark.com/SpeedTest/708/----------------IntelR-CeleronR-CPU-240GHz
CPU,none,Intel,Pentium 4 2.66GHz,1111,9.11,213,https://cpu.userbenchmark.com/SpeedTest/4462/--------------IntelR-PentiumR-4-CPU-266GHz
CPU,none,Intel,Celeron 2.53GHz,1112,9.03,9,https://cpu.userbenchmark.com/SpeedTest/4852/----------------IntelR-CeleronR-CPU-253GHz
CPU,none,Intel,Pentium 4 2.40GHz,1113,8.97,244,https://cpu.userbenchmark.com/SpeedTest/5589/--------------IntelR-PentiumR-4-CPU-240GHz
CPU,none,Intel,575,1114,8.95,239,https://cpu.userbenchmark.com/SpeedTest/4105/Genuine-IntelR-CPU-------------575----200GHz
CPU,none,AMD,Sempron 3000+,1115,8.9,212,https://cpu.userbenchmark.com/SpeedTest/3648/AMD-Semprontm-Processor-3000-
CPU,none,Intel,Celeron D 3.06GHz,1116,8.57,203,https://cpu.userbenchmark.com/SpeedTest/13158/IntelR-CeleronR-D-CPU-306GHz
CPU,none,AMD,E1-1200 APU,1117,8.56,2852,https://cpu.userbenchmark.com/SpeedTest/2118/AMD-E1-1200-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Core2 Duo L7100,1118,8.51,56,https://cpu.userbenchmark.com/SpeedTest/5778/IntelR-CoreTM2-Duo-CPU-----L7100----120GHz
CPU,none,AMD,Athlon XP 2800+,1119,8.49,9,https://cpu.userbenchmark.com/SpeedTest/1789/AMD-Athlontm-XP-2800-
CPU,none,AMD,Sempron 2800+,1120,8.46,143,https://cpu.userbenchmark.com/SpeedTest/4755/AMD-Semprontm-Processor-2800-
CPU,none,Intel,Atom D2700,1121,8.3,123,https://cpu.userbenchmark.com/SpeedTest/7623/IntelR-AtomTM-CPU-D2700-----213GHz
CPU,none,AMD,Athlon 2650e,1122,7.91,100,https://cpu.userbenchmark.com/SpeedTest/4742/AMD-Athlontm-Processor-2650e
CPU,none,AMD,Athlon XP 2600+,1123,7.91,6,https://cpu.userbenchmark.com/SpeedTest/6864/AMD-Athlontm-XP-2600-
CPU,none,Intel,Pentium M processor 1700MHz,1124,7.87,3,https://cpu.userbenchmark.com/SpeedTest/7958/--------IntelR-PentiumR-M-processor-1700MHz
CPU,none,AMD,E-300 APU,1125,7.82,3216,https://cpu.userbenchmark.com/SpeedTest/2468/AMD-E-300-APU-with-Radeontm-HD-Graphics
CPU,none,AMD,Athlon Neo MV-40,1126,7.68,100,https://cpu.userbenchmark.com/SpeedTest/12003/AMD-Athlontm-Neo-Processor-MV-40
CPU,none,Intel,Celeron 2.80GHz,1127,7.43,54,https://cpu.userbenchmark.com/SpeedTest/8814/IntelR-CeleronR-CPU-280GHz
CPU,none,Intel,Pentium M processor 1.86GHz,1128,7.35,141,https://cpu.userbenchmark.com/SpeedTest/4587/--------IntelR-PentiumR-M-processor-186GHz
CPU,none,Intel,Pentium 4 1.70GHz,1129,7.34,5,https://cpu.userbenchmark.com/SpeedTest/6983/--------------IntelR-PentiumR-4-CPU-170GHz
CPU,none,Intel,Atom N2800,1130,7.27,225,https://cpu.userbenchmark.com/SpeedTest/8985/IntelR-AtomTM-CPU-N2800-----186GHz
CPU,none,AMD,C-60 APU,1131,7.06,1254,https://cpu.userbenchmark.com/SpeedTest/3147/AMD-C-60-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Celeron M 430,1132,7.04,110,https://cpu.userbenchmark.com/SpeedTest/4999/IntelR-CeleronR-M-CPU--------430----173GHz
CPU,none,AMD,A4-1200 APU,1133,6.93,289,https://cpu.userbenchmark.com/SpeedTest/2520/AMD-A4-1200-APU-with-RadeonTM-HD-Graphics
CPU,none,Intel,Atom Z2760,1134,6.9,477,https://cpu.userbenchmark.com/SpeedTest/2088/IntelR-AtomTM-CPU-Z2760----180GHz
CPU,none,Intel,Pentium M processor 1.73GHz,1135,6.85,242,https://cpu.userbenchmark.com/SpeedTest/7488/--------IntelR-PentiumR-M-processor-173GHz
CPU,none,AMD,Athlon XP 2200+,1136,6.79,6,https://cpu.userbenchmark.com/SpeedTest/3828/AMD-Athlontm-XP-2200-
CPU,none,AMD,E1-2100 APU,1137,6.76,2280,https://cpu.userbenchmark.com/SpeedTest/7613/AMD-E1-2100-APU-with-RadeonTM-HD-Graphics
CPU,none,AMD,A4-1250 APU,1138,6.67,423,https://cpu.userbenchmark.com/SpeedTest/8678/AMD-A4-1250-APU-with-RadeonTM-HD-Graphics
CPU,none,Intel,Atom D525,1139,6.64,1026,https://cpu.userbenchmark.com/SpeedTest/5666/IntelR-AtomTM-CPU-D525-----180GHz
CPU,none,AMD,Z-60 APU,1140,6.46,4,https://cpu.userbenchmark.com/SpeedTest/13444/AMD-Z-60-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Pentium M processor 1.60GHz,1141,6.39,136,https://cpu.userbenchmark.com/SpeedTest/4076/--------IntelR-PentiumR-M-processor-160GHz
CPU,none,Intel,Atom N570,1142,6.36,695,https://cpu.userbenchmark.com/SpeedTest/3881/IntelR-AtomTM-CPU-N570-----166GHz
CPU,none,Intel,Atom 330,1143,6.3,566,https://cpu.userbenchmark.com/SpeedTest/1917/IntelR-AtomTM-CPU--330-----160GHz
CPU,none,Intel,Celeron 723,1144,6.23,28,https://cpu.userbenchmark.com/SpeedTest/10153/IntelR-CeleronR-CPU----------723----120GHz
CPU,none,Intel,Atom D510,1145,6.14,223,https://cpu.userbenchmark.com/SpeedTest/5452/IntelR-AtomTM-CPU-D510-----166GHz
CPU,none,Intel,Celeron M processor 1.50GHz,1146,6.08,46,https://cpu.userbenchmark.com/SpeedTest/5383/IntelR-CeleronR-M-processor---------150GHz
CPU,none,AMD,C-50,1147,6.05,924,https://cpu.userbenchmark.com/SpeedTest/3082/AMD-C-50-Processor
CPU,none,Intel,Atom N2600,1148,5.97,1051,https://cpu.userbenchmark.com/SpeedTest/704/IntelR-AtomTM-CPU-N2600-----160GHz
CPU,none,Intel,Atom N550,1149,5.52,445,https://cpu.userbenchmark.com/SpeedTest/182/IntelR-AtomTM-CPU-N550-----150GHz
CPU,none,Intel,Atom N280,1150,3.94,368,https://cpu.userbenchmark.com/SpeedTest/4556/---------IntelR-AtomTM-CPU-N280-----166GHz
CPU,none,Intel,Atom D410,1151,3.87,113,https://cpu.userbenchmark.com/SpeedTest/13305/---------IntelR-AtomTM-CPU-D410-----166GHz
CPU,none,Intel,Atom 230,1152,3.85,180,https://cpu.userbenchmark.com/SpeedTest/5251/IntelR-AtomTM-CPU--230-----160GHz
CPU,none,Intel,Atom N450,1153,3.82,1352,https://cpu.userbenchmark.com/SpeedTest/3190/IntelR-AtomTM-CPU-N450-----166GHz
CPU,none,Intel,Atom N455,1154,3.8,1329,https://cpu.userbenchmark.com/SpeedTest/2394/IntelR-AtomTM-CPU-N455-----166GHz
CPU,none,Intel,Atom N270,1155,3.69,1770,https://cpu.userbenchmark.com/SpeedTest/2697/IntelR-AtomTM-CPU-N270-----160GHz
CPU,none,Intel,Atom N435,1156,3.36,23,https://cpu.userbenchmark.com/SpeedTest/13319/IntelR-AtomTM-CPU-N435-----133GHz
CPU,none,Intel,Atom Z520,1157,3.2,194,https://cpu.userbenchmark.com/SpeedTest/4161/---------IntelR-AtomTM-CPU-Z520-----133GHz
